Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^GSPC,2023-01-04,3840.360107421875,3873.159912109375,3815.77001953125,3852.969970703125,3852.969970703125,4414080000.0
GC=F,2023-01-04,1845.5999755859373,1859.0999755859373,1845.5999755859373,1852.800048828125,1852.800048828125,25.0
CL=F,2023-01-04,77.25,77.41999816894531,72.7300033569336,72.83999633789062,72.83999633789062,352434.0
^NYA,2023-01-05,15350.2998046875,15350.2998046875,15168.6904296875,15225.400390625,15225.400390625,3893450000.0
^IXIC,2023-01-05,10390.3095703125,10393.2197265625,10295.25,10305.240234375,10305.240234375,4764270000.0
^FTSE,2023-01-05,7585.2001953125,7658.7998046875,7564.7001953125,7633.5,7633.5,883850800.0
^NSEI,2023-01-05,18101.94921875,18120.30078125,17892.599609375,17992.150390625,17992.150390625,269900.0
^BSESN,2023-01-05,60847.5,60877.05859375,60049.83984375,60353.26953125,60353.26953125,8900.0
^N225,2023-01-05,25825.5,25947.099609375,25750.4609375,25820.80078125,25820.80078125,72300000.0
000001.SS,2023-01-05,3132.760009765625,3159.429931640625,3130.22998046875,3155.219970703125,3155.219970703125,257000.0
^N100,2023-01-05,1278.3900146484375,1281.300048828125,1272.8599853515625,1275.72998046875,1275.72998046875,178555500.0
^DJI,2023-01-05,33191.71875,33191.71875,32812.328125,32930.078125,32930.078125,337920000.0
^GSPC,2023-01-05,3839.739990234375,3839.739990234375,3802.419921875,3808.10009765625,3808.10009765625,3893450000.0
GC=F,2023-01-05,1855.199951171875,1855.199951171875,1834.800048828125,1834.800048828125,1834.800048828125,24.0
CL=F,2023-01-05,73.25,74.91999816894531,72.45999908447266,73.66999816894531,73.66999816894531,300731.0
^NYA,2023-01-06,15225.400390625,15568.900390625,15225.400390625,15539.740234375,15539.740234375,3923560000.0
^IXIC,2023-01-06,10363.9599609375,10604.1396484375,10265.0400390625,10569.2900390625,10569.2900390625,5199780000.0
^FTSE,2023-01-06,7633.5,7700.7998046875,7633.5,7699.5,7699.5,813538800.0
^NSEI,2023-01-06,18008.05078125,18047.400390625,17795.55078125,17859.44921875,17859.44921875,238200.0
^BSESN,2023-01-06,60388.73828125,60537.62890625,59669.91015625,59900.37109375,59900.37109375,8600.0
^N225,2023-01-06,25740.080078125,26034.060546875,25719.609375,25973.849609375,25973.849609375,68200000.0
000001.SS,2023-01-06,3155.070068359375,3170.739990234375,3151.840087890625,3157.639892578125,3157.639892578125,257400.0
^N100,2023-01-06,1275.8900146484375,1294.3499755859375,1275.06005859375,1294.31005859375,1294.31005859375,153096200.0
^DJI,2023-01-06,33055.30078125,33710.66015625,32997.390625,33630.609375,33630.609375,360740000.0
^GSPC,2023-01-06,3823.3701171875,3906.18994140625,3809.56005859375,3895.080078125,3895.080078125,3923560000.0
GC=F,2023-01-06,1838.4000244140625,1868.199951171875,1835.300048828125,1864.199951171875,1864.199951171875,26.0
CL=F,2023-01-06,73.97000122070312,75.47000122070312,73.23999786376953,73.7699966430664,73.7699966430664,258128.0
^NYA,2023-01-09,15539.740234375,15703.01953125,15507.98046875,15514.4404296875,15514.4404296875,4311770000.0
^IXIC,2023-01-09,10662.099609375,10807.259765625,10619.1201171875,10635.650390625,10635.650390625,5132190000.0
^FTSE,2023-01-09,7699.5,7725.7001953125,7688.7001953125,7724.89990234375,7724.89990234375,847858600.0
^NSEI,2023-01-09,17952.55078125,18141.400390625,17936.150390625,18101.19921875,18101.19921875,257200.0
^BSESN,2023-01-09,60147.0703125,60889.41015625,60109.94140625,60747.30859375,60747.30859375,8000.0
000001.SS,2023-01-09,3169.3701171875,3183.580078125,3165.429931640625,3176.080078125,3176.080078125,258100.0
^N100,2023-01-09,1294.3900146484375,1311.260009765625,1294.3900146484375,1307.8599853515625,1307.8599853515625,174935800.0
^DJI,2023-01-09,33664.390625,33935.109375,33487.66015625,33517.6484375,33517.6484375,327840000.0
^GSPC,2023-01-09,3910.820068359375,3950.570068359375,3890.419921875,3892.090087890625,3892.090087890625,4311770000.0
GC=F,2023-01-09,1867.0,1880.0,1867.0,1872.699951171875,1872.699951171875,62.0
CL=F,2023-01-09,73.47000122070312,76.73999786376953,73.47000122070312,74.62999725341797,74.62999725341797,329290.0
^NYA,2023-01-10,15514.4404296875,15614.6201171875,15464.1904296875,15608.169921875,15608.169921875,3851030000.0
^IXIC,2023-01-10,10607.7197265625,10743.669921875,10589.58984375,10742.6298828125,10742.6298828125,4710680000.0
^FTSE,2023-01-10,7724.89990234375,7724.89990234375,7684.39990234375,7694.5,7694.5,933139900.0
^NSEI,2023-01-10,18121.30078125,18127.599609375,17856.0,17914.150390625,17914.150390625,283300.0
^BSESN,2023-01-10,60805.140625,60809.6484375,59938.37890625,60115.48046875,60115.48046875,8500.0
^N225,2023-01-10,26176.609375,26316.66015625,26132.80078125,26175.560546875,26175.560546875,71200000.0
000001.SS,2023-01-10,3178.02001953125,3178.159912109375,3165.139892578125,3169.510009765625,3169.510009765625,233000.0
^N100,2023-01-10,1306.5,1306.5,1296.5699462890625,1300.1199951171875,1300.1199951171875,149366100.0
^DJI,2023-01-10,33516.4296875,33726.5390625,33421.80078125,33704.1015625,33704.1015625,268260000.0
^GSPC,2023-01-10,3888.570068359375,3919.830078125,3877.2900390625,3919.25,3919.25,3851030000.0
GC=F,2023-01-10,1877.800048828125,1878.0999755859373,1871.5999755859373,1871.5999755859373,1871.5999755859373,101.0
CL=F,2023-01-10,74.86000061035156,75.91999816894531,73.83999633789062,75.12000274658203,75.12000274658203,307430.0
^NYA,2023-01-11,15608.169921875,15750.48046875,15608.169921875,15749.08984375,15749.08984375,4303360000.0
^IXIC,2023-01-11,10794.990234375,10932.4404296875,10762.73046875,10931.669921875,10931.669921875,5284390000.0
^FTSE,2023-01-11,7694.5,7772.39990234375,7694.39990234375,7725.0,7725.0,1041280000.0
^NSEI,2023-01-11,17924.25,17976.349609375,17824.349609375,17895.69921875,17895.69921875,259900.0
^BSESN,2023-01-11,60134.55859375,60364.76953125,59805.78125,60105.5,60105.5,9700.0
^N225,2023-01-11,26362.2109375,26479.990234375,26332.05078125,26446.0,26446.0,62400000.0
000001.SS,2023-01-11,3172.3798828125,3184.760009765625,3160.889892578125,3161.840087890625,3161.840087890625,237700.0
^N100,2023-01-11,1300.27001953125,1313.81005859375,1300.27001953125,1310.3499755859375,1310.3499755859375,175927700.0
^DJI,2023-01-11,33754.03125,33974.69140625,33711.0390625,33973.01171875,33973.01171875,301650000.0
^GSPC,2023-01-11,3932.35009765625,3970.070068359375,3928.5400390625,3969.610107421875,3969.610107421875,4303360000.0
GC=F,2023-01-11,1873.0999755859373,1877.800048828125,1873.0999755859373,1874.5999755859373,1874.5999755859373,1236.0
CL=F,2023-01-11,74.77999877929688,77.83999633789062,74.30999755859375,77.41000366210938,77.41000366210938,350891.0
^NYA,2023-01-12,15749.08984375,15911.0,15692.509765625,15859.5498046875,15859.5498046875,4440260000.0
^IXIC,2023-01-12,10969.259765625,11027.75,10797.1201171875,11001.099609375,11001.099609375,5681240000.0
^FTSE,2023-01-12,7725.0,7809.10009765625,7724.60009765625,7794.0,7794.0,738395600.0
^NSEI,2023-01-12,17920.849609375,17945.80078125,17761.650390625,17858.19921875,17858.19921875,227800.0
^BSESN,2023-01-12,60083.03125,60290.3515625,59632.3203125,59958.03125,59958.03125,6100.0
^N225,2023-01-12,26524.939453125,26547.609375,26381.9296875,26449.8203125,26449.8203125,77000000.0
000001.SS,2023-01-12,3167.27001953125,3171.590087890625,3153.39990234375,3163.449951171875,3163.449951171875,216700.0
^N100,2023-01-12,1311.1099853515625,1325.18994140625,1311.1099853515625,1318.530029296875,1318.530029296875,198905000.0
^DJI,2023-01-12,34047.859375,34292.671875,33792.1015625,34189.96875,34189.96875,308190000.0
^GSPC,2023-01-12,3977.570068359375,3997.760009765625,3937.56005859375,3983.169921875,3983.169921875,4440260000.0
GC=F,2023-01-12,1877.199951171875,1897.4000244140625,1877.199951171875,1895.5,1895.5,59.0
CL=F,2023-01-12,77.69999694824219,79.16000366210938,77.0999984741211,78.38999938964844,78.38999938964844,307705.0
^NYA,2023-01-13,15859.5498046875,15940.6103515625,15749.91015625,15918.3701171875,15918.3701171875,3939700000.0
^IXIC,2023-01-13,10906.3701171875,11084.009765625,10900.16015625,11079.16015625,11079.16015625,5077990000.0
^FTSE,2023-01-13,7794.0,7865.0,7793.60009765625,7844.10009765625,7844.10009765625,754267100.0
^NSEI,2023-01-13,17867.5,17999.349609375,17774.25,17956.599609375,17956.599609375,256700.0
^BSESN,2023-01-13,60044.9609375,60418.26171875,59628.4296875,60261.1796875,60261.1796875,7200.0
^N225,2023-01-13,26391.779296875,26409.2109375,26090.83984375,26119.51953125,26119.51953125,98300000.0
000001.SS,2023-01-13,3170.35009765625,3195.31005859375,3167.510009765625,3195.31005859375,3195.31005859375,220200.0
^N100,2023-01-13,1319.699951171875,1329.81005859375,1319.5999755859375,1326.9000244140625,1326.9000244140625,171242100.0
^DJI,2023-01-13,34075.30859375,34342.3203125,33915.48828125,34302.609375,34302.609375,274110000.0
^GSPC,2023-01-13,3960.60009765625,4003.949951171875,3947.669921875,3999.090087890625,3999.090087890625,3939700000.0
GC=F,2023-01-13,1899.0,1920.9000244140625,1898.300048828125,1918.4000244140625,1918.4000244140625,512.0
CL=F,2023-01-13,78.31999969482422,80.11000061035156,77.97000122070312,79.86000061035156,79.86000061035156,283539.0
^FTSE,2023-01-16,7844.10009765625,7867.2001953125,7841.89990234375,7860.10009765625,7860.10009765625,662559400.0
^NSEI,2023-01-16,18033.150390625,18049.650390625,17853.650390625,17894.849609375,17894.849609375,206200.0
^BSESN,2023-01-16,60550.5,60586.76953125,59963.828125,60092.96875,60092.96875,6500.0
^N225,2023-01-16,25836.669921875,25938.0390625,25748.099609375,25822.3203125,25822.3203125,71700000.0
000001.SS,2023-01-16,3198.51904296875,3251.3740234375,3197.319091796875,3227.592041015625,3227.592041015625,306700.0
^N100,2023-01-16,1327.760009765625,1330.2900390625,1324.800048828125,1328.8199462890625,1328.8199462890625,122877500.0
^NYA,2023-01-17,15918.3701171875,15973.2900390625,15871.25,15883.5595703125,15883.5595703125,4235560000.0
^IXIC,2023-01-17,11070.0,11145.4404296875,11024.7197265625,11095.1103515625,11095.1103515625,5138410000.0
^FTSE,2023-01-17,7860.10009765625,7875.60009765625,7830.39990234375,7851.0,7851.0,992753700.0
^NSEI,2023-01-17,17922.80078125,18072.05078125,17886.94921875,18053.30078125,18053.30078125,219100.0
^BSESN,2023-01-17,60142.078125,60704.48046875,60072.33984375,60655.71875,60655.71875,6600.0
^N225,2023-01-17,25915.509765625,26198.689453125,25895.30078125,26138.6796875,26138.6796875,68100000.0
000001.SS,2023-01-17,3229.43994140625,3231.260009765625,3211.760009765625,3224.239990234375,3224.239990234375,226600.0
^N100,2023-01-17,1328.5799560546875,1339.22998046875,1322.8900146484375,1335.0799560546875,1335.0799560546875,186794900.0
^DJI,2023-01-17,34222.3203125,34269.96875,33860.671875,33910.8515625,33910.8515625,353050000.0
^GSPC,2023-01-17,3999.280029296875,4015.389892578125,3984.570068359375,3990.969970703125,3990.969970703125,4235560000.0
GC=F,2023-01-17,1920.0999755859373,1920.0999755859373,1905.199951171875,1907.199951171875,1907.199951171875,706.0
CL=F,2023-01-17,80.0999984741211,81.2300033569336,78.52999877929688,80.18000030517578,80.18000030517578,312275.0
^NYA,2023-01-18,15883.5595703125,15965.25,15644.4501953125,15649.1298828125,15649.1298828125,4298710000.0
^IXIC,2023-01-18,11170.9501953125,11223.41015625,10952.0498046875,10957.009765625,10957.009765625,5288630000.0
^FTSE,2023-01-18,7851.0,7867.39990234375,7824.7001953125,7830.7001953125,7830.7001953125,963849600.0
^NSEI,2023-01-18,18074.30078125,18183.75,18032.44921875,18165.349609375,18165.349609375,255800.0
^BSESN,2023-01-18,60716.03125,61110.25,60569.19140625,61045.73828125,61045.73828125,6900.0
^N225,2023-01-18,26251.33984375,26816.6796875,26211.83984375,26791.119140625,26791.119140625,93400000.0
000001.SS,2023-01-18,3227.590087890625,3234.820068359375,3220.3701171875,3224.409912109375,3224.409912109375,212100.0
^N100,2023-01-18,1332.8499755859375,1334.93994140625,1332.8499755859375,1334.93994140625,1334.93994140625,176241000.0
^DJI,2023-01-18,33948.48828125,34016.53125,33269.8984375,33296.9609375,33296.9609375,351670000.0
^GSPC,2023-01-18,4002.25,4014.159912109375,3926.590087890625,3928.860107421875,3928.860107421875,4298710000.0
GC=F,2023-01-18,1911.0999755859373,1911.0999755859373,1903.0999755859373,1904.4000244140625,1904.4000244140625,1027.0
CL=F,2023-01-18,80.97000122070312,82.37999725341797,78.94000244140625,79.4800033569336,79.4800033569336,92549.0
^NYA,2023-01-19,15649.1298828125,15649.1298828125,15504.0703125,15569.6298828125,15569.6298828125,3991500000.0
^IXIC,2023-01-19,10890.400390625,10932.51953125,10804.5703125,10852.26953125,10852.26953125,4660800000.0
^FTSE,2023-01-19,7830.7001953125,7830.7998046875,7726.2001953125,7747.2998046875,7747.2998046875,732044900.0
^NSEI,2023-01-19,18119.80078125,18155.19921875,18063.75,18107.849609375,18107.849609375,237800.0
^BSESN,2023-01-19,60920.01953125,61032.46875,60716.55078125,60858.4296875,60858.4296875,8500.0
^N225,2023-01-19,26541.080078125,26592.869140625,26368.970703125,26405.23046875,26405.23046875,68700000.0
000001.SS,2023-01-19,3221.52001953125,3240.280029296875,3210.3798828125,3240.280029296875,3240.280029296875,226500.0
^N100,2023-01-19,1330.6199951171875,1330.6199951171875,1309.6400146484375,1310.5999755859375,1310.5999755859375,188981000.0
^DJI,2023-01-19,33171.3515625,33227.48828125,32982.05078125,33044.55859375,33044.55859375,319770000.0
^GSPC,2023-01-19,3911.840087890625,3922.93994140625,3885.5400390625,3898.85009765625,3898.85009765625,3991500000.0
GC=F,2023-01-19,1922.0999755859373,1931.800048828125,1922.0999755859373,1922.0999755859373,1922.0999755859373,371.0
CL=F,2023-01-19,79.13999938964844,81.18000030517578,78.12999725341797,80.33000183105469,80.33000183105469,58863.0
^NYA,2023-01-20,15569.6298828125,15777.5498046875,15538.2099609375,15777.5498046875,15777.5498046875,4013360000.0
^IXIC,2023-01-20,10924.66015625,11143.169921875,10885.650390625,11140.4296875,11140.4296875,5980110000.0
^FTSE,2023-01-20,7747.2998046875,7790.89990234375,7747.2998046875,7770.60009765625,7770.60009765625,801110300.0
^NSEI,2023-01-20,18115.599609375,18145.44921875,18016.19921875,18027.650390625,18027.650390625,237200.0
^BSESN,2023-01-20,60901.16015625,61001.1796875,60585.25,60621.76953125,60621.76953125,6300.0
^N225,2023-01-20,26346.689453125,26553.529296875,26320.9609375,26553.529296875,26553.529296875,60400000.0
000001.SS,2023-01-20,3247.199951171875,3267.06005859375,3247.199951171875,3264.81005859375,3264.81005859375,273200.0
^N100,2023-01-20,1311.8199462890625,1320.9100341796875,1311.8199462890625,1318.010009765625,1318.010009765625,165099000.0
^DJI,2023-01-20,33073.4609375,33381.94921875,32948.9296875,33375.48828125,33375.48828125,367330000.0
^GSPC,2023-01-20,3909.0400390625,3972.9599609375,3897.860107421875,3972.610107421875,3972.610107421875,4013360000.0
GC=F,2023-01-20,1922.0999755859373,1928.5,1921.4000244140625,1926.4000244140625,1926.4000244140625,1346.0
CL=F,2023-01-20,80.5999984741211,81.63999938964844,79.69000244140625,81.30999755859375,81.30999755859375,300145.0
^NYA,2023-01-23,15777.5498046875,15940.900390625,15756.7802734375,15880.08984375,15880.08984375,3945210000.0
^IXIC,2023-01-23,11171.9404296875,11405.5,11144.0302734375,11364.41015625,11364.41015625,5997810000.0
^FTSE,2023-01-23,7770.60009765625,7811.2001953125,7768.5,7784.7001953125,7784.7001953125,562127700.0
^NSEI,2023-01-23,18118.44921875,18162.599609375,18063.44921875,18118.55078125,18118.55078125,202500.0
^BSESN,2023-01-23,60876.01171875,61113.26953125,60761.87890625,60941.671875,60941.671875,6600.0
^N225,2023-01-23,26880.2109375,26938.279296875,26788.759765625,26906.0390625,26906.0390625,60200000.0
^N100,2023-01-23,1317.93994140625,1330.56005859375,1317.93994140625,1328.4300537109375,1328.4300537109375,122954700.0
^DJI,2023-01-23,33439.55859375,33782.87890625,33316.25,33629.55859375,33629.55859375,355220000.0
^GSPC,2023-01-23,3978.139892578125,4039.31005859375,3971.639892578125,4019.81005859375,4019.81005859375,3945210000.0
GC=F,2023-01-23,1926.5,1927.0999755859373,1915.0,1927.0999755859373,1927.0999755859373,218.0
CL=F,2023-01-23,81.79000091552734,82.63999938964844,81.05000305175781,81.62000274658203,81.62000274658203,297076.0
^NYA,2023-01-24,15880.08984375,15892.66015625,15752.490234375,15868.2197265625,15868.2197265625,3320430000.0
^IXIC,2023-01-24,11302.9296875,11378.150390625,11282.650390625,11334.26953125,11334.26953125,5670860000.0
^FTSE,2023-01-24,7784.7001953125,7800.89990234375,7741.7998046875,7757.39990234375,7757.39990234375,754271900.0
^NSEI,2023-01-24,18183.94921875,18201.25,18078.650390625,18118.30078125,18118.30078125,216900.0
^BSESN,2023-01-24,61122.19921875,61266.05859375,60849.12109375,60978.75,60978.75,9500.0
^N225,2023-01-24,27150.4296875,27381.0,27150.4296875,27299.189453125,27299.189453125,70800000.0
^N100,2023-01-24,1328.550048828125,1333.280029296875,1321.4200439453125,1328.06005859375,1328.06005859375,149846500.0
^DJI,2023-01-24,33444.71875,33782.921875,33310.55859375,33733.9609375,33733.9609375,299310000.0
^GSPC,2023-01-24,4001.739990234375,4023.919921875,3989.7900390625,4016.949951171875,4016.949951171875,3320430000.0
GC=F,2023-01-24,1931.800048828125,1936.800048828125,1931.800048828125,1933.9000244140625,1933.9000244140625,201.0
CL=F,2023-01-24,81.62000274658203,82.22000122070312,79.66000366210938,80.12999725341797,80.12999725341797,288207.0
^NYA,2023-01-25,15868.2197265625,15893.3095703125,15681.7998046875,15889.26953125,15889.26953125,3724020000.0
^IXIC,2023-01-25,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,11313.3603515625,5485570000.0
^FTSE,2023-01-25,7757.39990234375,7773.60009765625,7710.7998046875,7744.89990234375,7744.89990234375,717266400.0
^NSEI,2023-01-25,18093.349609375,18100.599609375,17846.150390625,17891.94921875,17891.94921875,257200.0
^BSESN,2023-01-25,60834.73046875,60899.2109375,60081.359375,60205.05859375,60205.05859375,8100.0
^N225,2023-01-25,27175.880859375,27473.900390625,27175.880859375,27395.009765625,27395.009765625,63400000.0
^N100,2023-01-25,1328.0999755859375,1329.9100341796875,1315.75,1323.300048828125,1323.300048828125,157978700.0
^DJI,2023-01-25,33538.359375,33773.08984375,33273.2109375,33743.83984375,33743.83984375,341720000.0
^GSPC,2023-01-25,3982.7099609375,4019.550048828125,3949.06005859375,4016.219970703125,4016.219970703125,3724020000.0
GC=F,2023-01-25,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,1941.199951171875,7.0
CL=F,2023-01-25,80.26000213623047,81.2300033569336,79.44999694824219,80.1500015258789,80.1500015258789,297234.0
^NYA,2023-01-26,15889.26953125,15988.26953125,15840.83984375,15985.8701171875,15985.8701171875,3809590000.0
^IXIC,2023-01-26,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,11512.41015625,5732890000.0
^FTSE,2023-01-26,7744.89990234375,7787.60009765625,7744.89990234375,7761.10009765625,7761.10009765625,828610300.0
^N225,2023-01-26,27444.640625,27502.150390625,27284.080078125,27362.75,27362.75,63300000.0
^N100,2023-01-26,1324.6400146484375,1336.469970703125,1324.6400146484375,1332.27001953125,1332.27001953125,160287200.0
^DJI,2023-01-26,33771.66015625,33953.7890625,33635.6015625,33949.41015625,33949.41015625,327000000.0
^GSPC,2023-01-26,4036.080078125,4061.570068359375,4013.2900390625,4060.429931640625,4060.429931640625,3809590000.0
GC=F,2023-01-26,1936.5999755859373,1937.0999755859373,1927.0999755859373,1929.0999755859373,1929.0999755859373,131.0
CL=F,2023-01-26,80.4800033569336,82.13999938964844,79.91999816894531,81.01000213623047,81.01000213623047,291060.0
^NYA,2023-01-27,15985.8701171875,16032.1201171875,15901.169921875,15962.580078125,15962.580078125,3907760000.0
^IXIC,2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,11621.7099609375,6243800000.0
^FTSE,2023-01-27,7761.10009765625,7777.39990234375,7742.10009765625,7765.2001953125,7765.2001953125,709941200.0
^NSEI,2023-01-27,17877.19921875,17884.75,17493.55078125,17604.349609375,17604.349609375,476300.0
^BSESN,2023-01-27,60166.8984375,60166.8984375,58974.69921875,59330.8984375,59330.8984375,12900.0
^N225,2023-01-27,27428.41015625,27452.669921875,27326.91015625,27382.560546875,27382.560546875,71500000.0
^N100,2023-01-27,1332.949951171875,1336.2900390625,1327.8299560546875,1334.510009765625,1334.510009765625,159670000.0
^DJI,2023-01-27,33952.9296875,34164.328125,33830.8515625,33978.078125,33978.078125,441260000.0
^GSPC,2023-01-27,4053.719970703125,4094.2099609375,4048.699951171875,4070.56005859375,4070.56005859375,3907760000.0
GC=F,2023-01-27,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,1928.5999755859373,150902.0
CL=F,2023-01-27,81.22000122070312,82.4800033569336,79.04000091552734,79.68000030517578,79.68000030517578,367588.0
^NYA,2023-01-30,15962.580078125,15974.400390625,15813.23046875,15818.900390625,15818.900390625,3802000000.0
^IXIC,2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,11393.8095703125,5122320000.0
^FTSE,2023-01-30,7765.2001953125,7790.7001953125,7718.2998046875,7784.89990234375,7784.89990234375,1123538000.0
^NSEI,2023-01-30,17541.94921875,17709.150390625,17405.55078125,17648.94921875,17648.94921875,432400.0
^BSESN,2023-01-30,59101.69140625,59644.23828125,58699.19921875,59500.41015625,59500.41015625,11500.0
^N225,2023-01-30,27384.76953125,27486.419921875,27337.25,27433.400390625,27433.400390625,65800000.0
000001.SS,2023-01-30,3308.8701171875,3310.489990234375,3266.760009765625,3269.320068359375,3269.320068359375,353300.0
^N100,2023-01-30,1333.75,1333.75,1317.1700439453125,1327.18994140625,1327.18994140625,156472200.0
^DJI,2023-01-30,33909.2109375,34055.2890625,33695.1796875,33717.08984375,33717.08984375,343920000.0
^GSPC,2023-01-30,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,4017.77001953125,3802000000.0
GC=F,2023-01-30,1928.300048828125,1933.5999755859373,1920.300048828125,1922.9000244140625,1922.9000244140625,27220.0
CL=F,2023-01-30,80.04000091552734,80.48999786376953,77.66000366210938,77.9000015258789,77.9000015258789,327426.0
^NYA,2023-01-31,15818.900390625,16036.990234375,15809.66015625,16036.3896484375,16036.3896484375,4679320000.0
^IXIC,2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,11584.5498046875,5695150000.0
^FTSE,2023-01-31,7784.89990234375,7784.89990234375,7708.2998046875,7771.7001953125,7771.7001953125,838335600.0
^NSEI,2023-01-31,17731.44921875,17735.69921875,17537.55078125,17662.150390625,17662.150390625,398300.0
^BSESN,2023-01-31,59770.828125,59787.62890625,59104.58984375,59549.8984375,59549.8984375,9000.0
^N225,2023-01-31,27458.560546875,27494.169921875,27302.220703125,27327.109375,27327.109375,74600000.0
000001.SS,2023-01-31,3266.139892578125,3277.25,3252.010009765625,3255.669921875,3255.669921875,300200.0
^N100,2023-01-31,1327.02001953125,1327.3699951171875,1327.02001953125,1327.3699951171875,1327.3699951171875,194880300.0
^DJI,2023-01-31,33803.55859375,34095.23046875,33664.91015625,34086.0390625,34086.0390625,360240000.0
^GSPC,2023-01-31,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4076.60009765625,4679320000.0
GC=F,2023-01-31,1923.0,1930.4000244140625,1900.5999755859373,1929.5,1929.5,1910.0
CL=F,2023-01-31,77.91000366210938,79.25,76.55000305175781,78.87000274658203,78.87000274658203,312734.0
^NYA,2023-02-01,16036.3896484375,16222.2001953125,15871.0703125,16121.25,16121.25,4856930000.0
^IXIC,2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,11816.3203125,6336040000.0
^FTSE,2023-02-01,7771.7001953125,7798.5,7745.39990234375,7761.10009765625,7761.10009765625,924663100.0
^NSEI,2023-02-01,17811.599609375,17972.19921875,17353.400390625,17616.30078125,17616.30078125,512900.0
^BSESN,2023-02-01,60001.171875,60773.44140625,58816.83984375,59708.078125,59708.078125,25300.0
^N225,2023-02-01,27483.41015625,27547.669921875,27322.7890625,27346.880859375,27346.880859375,65800000.0
000001.SS,2023-02-01,3262.199951171875,3284.919921875,3245.409912109375,3284.919921875,3284.919921875,339500.0
^N100,2023-02-01,1327.97998046875,1334.06005859375,1324.0999755859375,1327.8699951171875,1327.8699951171875,166571000.0
^DJI,2023-02-01,34039.6015625,34334.69921875,33581.421875,34092.9609375,34092.9609375,370120000.0
^GSPC,2023-02-01,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4119.2099609375,4856930000.0
GC=F,2023-02-01,1927.199951171875,1955.0,1922.0,1927.800048828125,1927.800048828125,2290.0
CL=F,2023-02-01,79.05999755859375,79.7300033569336,76.05000305175781,76.41000366210938,76.41000366210938,360859.0
