Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^DJI,2010-01-11,10620.3095703125,10676.23046875,10591.58984375,10663.990234375,10663.990234375,182050000.0
^GSPC,2010-01-11,1145.9599609375,1149.739990234375,1142.02001953125,1146.97998046875,1146.97998046875,4255780000.0
GC=F,2010-01-11,1150.699951171875,1161.199951171875,1143.0,1150.699951171875,1150.699951171875,177.0
CL=F,2010-01-11,82.87999725341797,83.94999694824219,81.95999908447266,82.5199966430664,82.5199966430664,296304.0
^NYA,2010-01-12,7449.0498046875,7449.0498046875,7340.93994140625,7370.4501953125,7370.4501953125,4716160000.0
^IXIC,2010-01-12,2297.280029296875,2298.85009765625,2272.699951171875,2282.31005859375,2282.31005859375,2368320000.0
^FTSE,2010-01-12,5538.10009765625,5549.60009765625,5459.89990234375,5498.7001953125,5498.7001953125,957401700.0
^NSEI,2010-01-12,5251.10009765625,5300.5,5200.9501953125,5210.39990234375,5210.39990234375,0.0
^BSESN,2010-01-12,17534.099609375,17612.0,17392.55078125,17422.509765625,17422.509765625,18600.0
^N225,2010-01-12,10770.349609375,10905.3896484375,10763.6796875,10879.1396484375,10879.1396484375,192800000.0
000001.SS,2010-01-12,3205.705078125,3275.201904296875,3180.0849609375,3273.966064453125,3273.966064453125,140600.0
^N100,2010-01-12,701.1699829101562,702.1500244140625,690.5700073242188,693.5,693.5,289996800.0
^DJI,2010-01-12,10662.8603515625,10663.080078125,10568.83984375,10627.259765625,10627.259765625,256050000.0
^GSPC,2010-01-12,1143.81005859375,1143.81005859375,1131.77001953125,1136.219970703125,1136.219970703125,4716160000.0
GC=F,2010-01-12,1128.9000244140625,1157.199951171875,1127.199951171875,1128.9000244140625,1128.9000244140625,51.0
CL=F,2010-01-12,82.06999969482422,82.33999633789062,79.91000366210938,80.79000091552734,80.79000091552734,333866.0
^NYA,2010-01-13,7370.47021484375,7441.18017578125,7349.419921875,7430.14013671875,7430.14013671875,4170360000.0
^IXIC,2010-01-13,2289.4599609375,2313.030029296875,2274.1201171875,2307.89990234375,2307.89990234375,2318350000.0
^FTSE,2010-01-13,5498.7001953125,5509.7001953125,5450.89990234375,5473.5,5473.5,849923000.0
^NSEI,2010-01-13,5212.60009765625,5239.2001953125,5169.5498046875,5233.9501953125,5233.9501953125,0.0
^BSESN,2010-01-13,17368.029296875,17528.310546875,17276.4609375,17509.80078125,17509.80078125,26200.0
^N225,2010-01-13,10795.48046875,10866.6201171875,10729.8603515625,10735.0302734375,10735.0302734375,250000000.0
000001.SS,2010-01-13,3204.97607421875,3232.818115234375,3165.485107421875,3172.657958984375,3172.657958984375,158400.0
^N100,2010-01-13,690.9099731445312,695.6799926757812,690.9099731445312,694.4400024414062,694.4400024414062,259278400.0
^DJI,2010-01-13,10628.08984375,10709.259765625,10614.490234375,10680.76953125,10680.76953125,202810000.0
^GSPC,2010-01-13,1137.31005859375,1148.4000244140625,1133.1800537109375,1145.6800537109375,1145.6800537109375,4170360000.0
GC=F,2010-01-13,1136.4000244140625,1136.4000244140625,1121.0,1136.4000244140625,1136.4000244140625,58.0
CL=F,2010-01-13,80.05999755859375,80.66999816894531,78.37000274658203,79.6500015258789,79.6500015258789,401627.0
^NYA,2010-01-14,7430.14013671875,7458.16015625,7417.9501953125,7448.52001953125,7448.52001953125,3915200000.0
^IXIC,2010-01-14,2303.31005859375,2322.56005859375,2303.2900390625,2316.739990234375,2316.739990234375,2254170000.0
^FTSE,2010-01-14,5473.5,5521.89990234375,5473.5,5498.2001953125,5498.2001953125,928036100.0
^NSEI,2010-01-14,5234.5,5272.85009765625,5232.5,5259.89990234375,5259.89990234375,0.0
^BSESN,2010-01-14,17525.7109375,17628.0390625,17525.7109375,17584.869140625,17584.869140625,23400.0
^N225,2010-01-14,10778.0703125,10909.9404296875,10774.25,10907.6796875,10907.6796875,267300000.0
000001.SS,2010-01-14,3183.381103515625,3219.01611328125,3165.594970703125,3215.550048828125,3215.550048828125,136000.0
^N100,2010-01-14,698.8800048828125,698.97998046875,693.3800048828125,696.3200073242188,696.3200073242188,271435300.0
^DJI,2010-01-14,10680.16015625,10723.76953125,10666.8603515625,10710.5498046875,10710.5498046875,201320000.0
^GSPC,2010-01-14,1145.6800537109375,1150.4100341796875,1143.800048828125,1148.4599609375,1148.4599609375,3915200000.0
GC=F,2010-01-14,1137.0,1145.9000244140625,1132.800048828125,1142.5999755859375,1142.5999755859375,81.0
CL=F,2010-01-14,79.62999725341797,80.36000061035156,78.91999816894531,79.38999938964844,79.38999938964844,275404.0
^NYA,2010-01-15,7448.509765625,7448.509765625,7326.5400390625,7356.7900390625,7356.7900390625,4758730000.0
^IXIC,2010-01-15,2316.97998046875,2322.5400390625,2279.199951171875,2287.989990234375,2287.989990234375,2637770000.0
^FTSE,2010-01-15,5498.2001953125,5527.0,5450.39990234375,5455.39990234375,5455.39990234375,1743437800.0
^NSEI,2010-01-15,5259.89990234375,5279.85009765625,5242.4501953125,5252.2001953125,5252.2001953125,0.0
^BSESN,2010-01-15,17604.310546875,17639.849609375,17529.109375,17554.30078125,17554.30078125,17600.0
^N225,2010-01-15,10917.41015625,10982.099609375,10878.830078125,10982.099609375,10982.099609375,252900000.0
000001.SS,2010-01-15,3217.18994140625,3241.81494140625,3197.220947265625,3224.152099609375,3224.152099609375,120600.0
^N100,2010-01-15,698.1500244140625,701.1900024414062,686.9000244140625,687.7000122070312,687.7000122070312,376521400.0
^DJI,2010-01-15,10706.990234375,10709.9404296875,10561.0595703125,10609.650390625,10609.650390625,362930000.0
^GSPC,2010-01-15,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,1136.030029296875,4758730000.0
GC=F,2010-01-15,1132.800048828125,1133.4000244140625,1127.199951171875,1130.0999755859375,1130.0999755859375,50.0
CL=F,2010-01-15,79.19999694824219,79.30999755859375,77.69999694824219,78.0,78.0,200555.0
^FTSE,2010-01-18,5455.39990234375,5504.0,5454.2998046875,5494.39990234375,5494.39990234375,776795200.0
^NSEI,2010-01-18,5253.64990234375,5292.5,5228.9501953125,5274.85009765625,5274.85009765625,0.0
^BSESN,2010-01-18,17538.720703125,17712.599609375,17505.5,17641.080078125,17641.080078125,15400.0
^N225,2010-01-18,10887.6103515625,10895.099609375,10781.0302734375,10855.080078125,10855.080078125,186600000.0
000001.SS,2010-01-18,3213.636962890625,3238.241943359375,3202.2080078125,3237.097900390625,3237.097900390625,135000.0
^N100,2010-01-18,690.3499755859375,692.3599853515625,687.77001953125,691.72998046875,691.72998046875,193432600.0
^NYA,2010-01-19,7356.7900390625,7443.68017578125,7352.4599609375,7443.68017578125,7443.68017578125,4724830000.0
^IXIC,2010-01-19,2291.02001953125,2320.39990234375,2290.679931640625,2320.39990234375,2320.39990234375,2045290000.0
^FTSE,2010-01-19,5494.39990234375,5531.89990234375,5431.2998046875,5513.10009765625,5513.10009765625,1107801600.0
^NSEI,2010-01-19,5274.2001953125,5287.7998046875,5218.64990234375,5225.64990234375,5225.64990234375,0.0
^BSESN,2010-01-19,17650.8203125,17664.859375,17463.779296875,17486.060546875,17486.060546875,13400.0
^N225,2010-01-19,10866.830078125,10866.830078125,10749.4697265625,10764.900390625,10764.900390625,174700000.0
000001.SS,2010-01-19,3242.216064453125,3268.805908203125,3236.839111328125,3246.8740234375,3246.8740234375,130000.0
^N100,2010-01-19,690.0999755859375,697.5900268554688,684.27001953125,695.8699951171875,695.8699951171875,267337700.0
^DJI,2010-01-19,10608.3701171875,10729.8896484375,10591.9697265625,10725.4296875,10725.4296875,192150000.0
^GSPC,2010-01-19,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,1150.22998046875,4724830000.0
GC=F,2010-01-19,1139.699951171875,1139.699951171875,1130.5,1139.699951171875,1139.699951171875,22.0
CL=F,2010-01-19,77.8499984741211,79.1500015258789,76.76000213623047,79.0199966430664,79.0199966430664,186882.0
^NYA,2010-01-20,7443.669921875,7443.669921875,7269.93017578125,7329.830078125,7329.830078125,4810560000.0
^IXIC,2010-01-20,2304.31005859375,2304.469970703125,2268.679931640625,2291.25,2291.25,2351890000.0
^FTSE,2010-01-20,5513.10009765625,5513.10009765625,5404.0,5420.7998046875,5420.7998046875,1199200900.0
^NSEI,2010-01-20,5226.10009765625,5256.7001953125,5201.39990234375,5221.7001953125,5221.7001953125,0.0
^BSESN,2010-01-20,17486.689453125,17590.58984375,17425.05078125,17474.490234375,17474.490234375,17000.0
^N225,2010-01-20,10834.91015625,10860.9296875,10724.5703125,10737.51953125,10737.51953125,146400000.0
000001.SS,2010-01-20,3252.037109375,3255.1279296875,3148.333984375,3151.85009765625,3151.85009765625,158200.0
^N100,2010-01-20,694.6099853515625,697.5800170898438,682.7999877929688,684.8200073242188,684.8200073242188,327495900.0
^DJI,2010-01-20,10719.6904296875,10719.919921875,10517.2998046875,10603.150390625,10603.150390625,203270000.0
^GSPC,2010-01-20,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,1138.0400390625,4810560000.0
GC=F,2010-01-20,1123.300048828125,1133.0,1109.800048828125,1112.300048828125,1112.300048828125,28.0
CL=F,2010-01-20,78.87999725341797,79.02999877929688,76.95999908447266,77.62000274658203,77.62000274658203,303758.0
^NYA,2010-01-21,7329.83984375,7345.93994140625,7166.6201171875,7174.4599609375,7174.4599609375,6874290000.0
^IXIC,2010-01-21,2298.22998046875,2308.97998046875,2259.820068359375,2265.699951171875,2265.699951171875,2877800000.0
^FTSE,2010-01-21,5420.7998046875,5468.39990234375,5331.60009765625,5335.10009765625,5335.10009765625,1345500500.0
^NSEI,2010-01-21,5220.2001953125,5220.35009765625,5085.4501953125,5094.14990234375,5094.14990234375,0.0
^BSESN,2010-01-21,17474.490234375,17474.490234375,17025.259765625,17051.140625,17051.140625,17200.0
^N225,2010-01-21,10704.7900390625,10886.6396484375,10649.83984375,10868.41015625,10868.41015625,176900000.0
000001.SS,2010-01-21,3154.18896484375,3176.14697265625,3126.902099609375,3158.863037109375,3158.863037109375,114400.0
^N100,2010-01-21,689.3099975585938,690.6900024414062,674.530029296875,674.5800170898438,674.5800170898438,255541300.0
^DJI,2010-01-21,10603.91015625,10614.9404296875,10374.6904296875,10389.8798828125,10389.8798828125,304290000.0
^GSPC,2010-01-21,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,1116.47998046875,6874290000.0
GC=F,2010-01-21,1102.699951171875,1107.5,1090.199951171875,1102.699951171875,1102.699951171875,99.0
CL=F,2010-01-21,77.55999755859375,78.36000061035156,75.66000366210938,76.08000183105469,76.08000183105469,327417.0
^NYA,2010-01-22,7174.4599609375,7174.4599609375,7021.02978515625,7030.60986328125,7030.60986328125,6208650000.0
^IXIC,2010-01-22,2255.760009765625,2262.27001953125,2200.3701171875,2205.2900390625,2205.2900390625,2817620000.0
^FTSE,2010-01-22,5335.10009765625,5345.60009765625,5253.0,5303.0,5303.0,1645842400.0
^NSEI,2010-01-22,5094.14990234375,5094.14990234375,4954.85009765625,5036.0,5036.0,0.0
^BSESN,2010-01-22,16978.359375,17000.330078125,16608.08984375,16859.6796875,16859.6796875,23200.0
^N225,2010-01-22,10740.2099609375,10768.0703125,10528.330078125,10590.5498046875,10590.5498046875,187400000.0
000001.SS,2010-01-22,3118.72412109375,3147.8291015625,3062.62890625,3128.587890625,3128.587890625,137800.0
^N100,2010-01-22,670.9500122070312,674.5599975585938,663.0700073242188,667.989990234375,667.989990234375,394580600.0
^DJI,2010-01-22,10389.580078125,10389.580078125,10157.6396484375,10172.98046875,10172.98046875,323620000.0
^GSPC,2010-01-22,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,1091.760009765625,6208650000.0
GC=F,2010-01-22,1089.199951171875,1095.4000244140625,1083.0,1089.199951171875,1089.199951171875,58.0
CL=F,2010-01-22,75.83999633789062,76.5,74.01000213623047,74.54000091552734,74.54000091552734,348819.0
^NYA,2010-01-25,7030.60986328125,7118.22021484375,7030.60986328125,7073.1298828125,7073.1298828125,4481390000.0
^IXIC,2010-01-25,2220.2900390625,2223.219970703125,2201.169921875,2210.800048828125,2210.800048828125,2134350000.0
^FTSE,2010-01-25,5303.0,5330.60009765625,5252.89990234375,5260.2998046875,5260.2998046875,1024448800.0
^NSEI,2010-01-25,5034.5498046875,5035.7001953125,4983.0498046875,5007.89990234375,5007.89990234375,0.0
^BSESN,2010-01-25,16847.69921875,16877.76953125,16705.560546875,16780.4609375,16780.4609375,16400.0
^N225,2010-01-25,10478.3095703125,10557.6396484375,10414.580078125,10512.6904296875,10512.6904296875,139800000.0
000001.SS,2010-01-25,3103.320068359375,3136.9990234375,3092.926025390625,3094.410888671875,3094.410888671875,78400.0
^N100,2010-01-25,663.6900024414062,671.260009765625,662.8499755859375,663.1199951171875,663.1199951171875,290574200.0
^DJI,2010-01-25,10175.099609375,10256.8701171875,10171.76953125,10196.8603515625,10196.8603515625,215330000.0
^GSPC,2010-01-25,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,1096.780029296875,4481390000.0
GC=F,2010-01-25,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,1095.199951171875,8.0
CL=F,2010-01-25,74.23999786376953,75.41999816894531,74.05999755859375,75.26000213623047,75.26000213623047,280559.0
^NYA,2010-01-26,7073.14013671875,7098.77001953125,7008.97998046875,7028.31982421875,7028.31982421875,4731910000.0
^IXIC,2010-01-26,2203.43994140625,2227.889892578125,2195.43994140625,2203.72998046875,2203.72998046875,2361260000.0
^FTSE,2010-01-26,5260.2998046875,5276.89990234375,5215.7001953125,5276.89990234375,5276.89990234375,1015919800.0
^N225,2010-01-26,10506.150390625,10566.490234375,10324.98046875,10325.2802734375,10325.2802734375,175400000.0
000001.SS,2010-01-26,3094.847900390625,3107.197998046875,3001.9560546875,3019.39404296875,3019.39404296875,93600.0
^N100,2010-01-26,658.22998046875,666.719970703125,656.6099853515625,666.719970703125,666.719970703125,299340400.0
^DJI,2010-01-26,10195.349609375,10285.1298828125,10155.599609375,10194.2900390625,10194.2900390625,217300000.0
^GSPC,2010-01-26,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,1092.1700439453125,4731910000.0
GC=F,2010-01-26,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,1097.9000244140625,4.0
CL=F,2010-01-26,75.27999877929688,75.38999938964844,73.81999969482422,74.70999908447266,74.70999908447266,256207.0
^NYA,2010-01-27,7028.419921875,7044.52001953125,6944.080078125,7035.60986328125,7035.60986328125,5319120000.0
^IXIC,2010-01-27,2200.300048828125,2225.669921875,2192.590087890625,2221.409912109375,2221.409912109375,2492880000.0
^FTSE,2010-01-27,5276.89990234375,5276.89990234375,5192.60009765625,5217.5,5217.5,1271716800.0
^NSEI,2010-01-27,5008.5,5008.5,4833.0498046875,4853.10009765625,4853.10009765625,0.0
^BSESN,2010-01-27,16708.599609375,16708.599609375,16230.849609375,16289.8203125,16289.8203125,25600.0
^N225,2010-01-27,10344.0703125,10373.8203125,10252.080078125,10252.080078125,10252.080078125,139500000.0
000001.SS,2010-01-27,3020.5400390625,3028.64697265625,2972.626953125,2986.60693359375,2986.60693359375,76600.0
^N100,2010-01-27,660.4199829101562,665.5800170898438,657.0800170898438,660.739990234375,660.739990234375,288570000.0
^DJI,2010-01-27,10194.2900390625,10255.0595703125,10104.3603515625,10236.16015625,10236.16015625,262170000.0
^GSPC,2010-01-27,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,1097.5,5319120000.0
GC=F,2010-01-27,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,1084.4000244140625,206694.0
CL=F,2010-01-27,74.69000244140625,75.08999633789062,72.6500015258789,73.66999816894531,73.66999816894531,356179.0
^NYA,2010-01-28,7035.6201171875,7061.60986328125,6913.2998046875,6956.990234375,6956.990234375,5452400000.0
^IXIC,2010-01-28,2220.31005859375,2220.8701171875,2166.89990234375,2179.0,2179.0,2829640000.0
^FTSE,2010-01-28,5217.5,5280.39990234375,5145.7001953125,5145.7001953125,5145.7001953125,1294378400.0
^NSEI,2010-01-28,4863.0,4929.89990234375,4824.9501953125,4867.25,4867.25,0.0
^BSESN,2010-01-28,16317.16015625,16524.689453125,16182.1396484375,16306.8701171875,16306.8701171875,21600.0
^N225,2010-01-28,10309.73046875,10462.7001953125,10296.98046875,10414.2900390625,10414.2900390625,168000000.0
000001.SS,2010-01-28,2985.214111328125,3006.0390625,2963.89111328125,2994.14306640625,2994.14306640625,73400.0
^N100,2010-01-28,668.510009765625,668.6699829101562,651.4099731445312,651.4099731445312,651.4099731445312,349378800.0
^DJI,2010-01-28,10236.919921875,10258.830078125,10055.080078125,10120.4599609375,10120.4599609375,240050000.0
^GSPC,2010-01-28,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,1084.530029296875,5452400000.0
GC=F,2010-01-28,1087.800048828125,1095.699951171875,1073.199951171875,1083.5999755859375,1083.5999755859375,101168.0
CL=F,2010-01-28,73.75,74.48999786376953,72.93000030517578,73.63999938964844,73.63999938964844,292911.0
^NYA,2010-01-29,6956.990234375,7029.2900390625,6869.2099609375,6883.77978515625,6883.77978515625,5412850000.0
^IXIC,2010-01-29,2198.260009765625,2202.840087890625,2140.340087890625,2147.35009765625,2147.35009765625,3090580000.0
^FTSE,2010-01-29,5145.7001953125,5230.2001953125,5145.7001953125,5188.5,5188.5,1281845800.0
^NSEI,2010-01-29,4866.14990234375,4893.7001953125,4766.0,4882.0498046875,4882.0498046875,0.0
^BSESN,2010-01-29,16253.8203125,16390.310546875,15982.080078125,16357.9599609375,16357.9599609375,25400.0
^N225,2010-01-29,10308.0498046875,10324.3701171875,10198.0400390625,10198.0400390625,10198.0400390625,156800000.0
000001.SS,2010-01-29,2979.742919921875,3024.847900390625,2968.452880859375,2989.2919921875,2989.2919921875,80400.0
^N100,2010-01-29,655.3400268554688,663.4400024414062,651.75,658.8800048828125,658.8800048828125,326600100.0
^DJI,2010-01-29,10122.0400390625,10239.33984375,10043.75,10067.330078125,10067.330078125,316900000.0
^GSPC,2010-01-29,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,1073.8699951171875,5412850000.0
GC=F,2010-01-29,1085.0,1090.800048828125,1074.5,1083.0,1083.0,11456.0
CL=F,2010-01-29,73.88999938964844,74.81999969482422,72.43000030517578,72.88999938964844,72.88999938964844,335270.0
^NYA,2010-02-01,6883.7900390625,7008.39013671875,6883.7900390625,7008.22998046875,7008.22998046875,4077610000.0
^IXIC,2010-02-01,2155.81005859375,2171.199951171875,2152.260009765625,2171.199951171875,2171.199951171875,2234140000.0
^FTSE,2010-02-01,5188.5,5250.10009765625,5163.60009765625,5247.39990234375,5247.39990234375,934766100.0
^NSEI,2010-02-01,4882.0498046875,4918.7998046875,4827.14990234375,4899.7001953125,4899.7001953125,0.0
^BSESN,2010-02-01,16339.3203125,16422.400390625,16160.7998046875,16356.0302734375,16356.0302734375,20000.0
^N225,2010-02-01,10212.3603515625,10224.830078125,10129.91015625,10205.01953125,10205.01953125,161900000.0
000001.SS,2010-02-01,2981.3740234375,2981.3740234375,2912.886962890625,2941.360107421875,2941.360107421875,88200.0
^N100,2010-02-01,654.7999877929688,665.4099731445312,653.510009765625,663.760009765625,663.760009765625,272329800.0
^DJI,2010-02-01,10068.990234375,10190.8896484375,10068.91015625,10185.5302734375,10185.5302734375,198430000.0
^GSPC,2010-02-01,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,1089.18994140625,4077610000.0
GC=F,2010-02-01,1081.0,1107.300048828125,1076.800048828125,1104.300048828125,1104.300048828125,2452.0
CL=F,2010-02-01,72.83999633789062,74.98999786376953,72.48999786376953,74.43000030517578,74.43000030517578,277411.0
^NYA,2010-02-02,7008.47021484375,7111.52001953125,7005.83984375,7101.43994140625,7101.43994140625,4749540000.0
^IXIC,2010-02-02,2171.659912109375,2193.659912109375,2161.469970703125,2190.06005859375,2190.06005859375,2468470000.0
^FTSE,2010-02-02,5247.39990234375,5289.10009765625,5208.2001953125,5283.2998046875,5283.2998046875,1105691000.0
^NSEI,2010-02-02,4907.85009765625,4951.14990234375,4814.10009765625,4830.10009765625,4830.10009765625,0.0
