Ticker,Date,Open,High,Low,Close,Adj Close,Volume
000001.SS,2014-01-10,2023.5350341796875,2029.2969970703125,2008.0069580078125,2013.2979736328125,2013.2979736328125,75600.0
^N100,2014-01-10,806.010009765625,810.1599731445312,804.0900268554688,806.52001953125,806.52001953125,243532000.0
^DJI,2014-01-10,16453.619140625,16487.650390625,16379.01953125,16437.05078125,16437.05078125,85190000.0
^GSPC,2014-01-10,1840.06005859375,1843.1500244140625,1832.4300537109373,1842.3699951171875,1842.3699951171875,3335710000.0
GC=F,2014-01-10,1235.0,1246.800048828125,1234.0,1246.699951171875,1246.699951171875,58.0
CL=F,2014-01-10,92.3000030517578,93.37999725341795,91.98999786376952,92.72000122070312,92.72000122070312,255988.0
^NYA,2014-01-13,10371.1298828125,10371.1298828125,10241.3203125,10256.150390625,10256.150390625,3591350000.0
^IXIC,2014-01-13,4167.41015625,4179.47021484375,4097.990234375,4113.2998046875,4113.2998046875,2322240000.0
^FTSE,2014-01-13,6739.89990234375,6765.60009765625,6731.0,6757.2001953125,6757.2001953125,598026900.0
^NSEI,2014-01-13,6189.5498046875,6288.2001953125,6189.5498046875,6272.75,6272.75,135000.0
^BSESN,2014-01-13,20850.5390625,21169.080078125,20850.5390625,21134.2109375,21134.2109375,7900.0
000001.SS,2014-01-13,2014.97802734375,2027.1810302734373,2000.404052734375,2009.56396484375,2009.56396484375,66500.0
^N100,2014-01-13,808.5399780273438,809.1400146484375,805.75,808.530029296875,808.530029296875,194791900.0
^DJI,2014-01-13,16434.029296875,16453.130859375,16240.599609375,16257.9404296875,16257.9404296875,111680000.0
^GSPC,2014-01-13,1841.260009765625,1843.449951171875,1815.52001953125,1819.199951171875,1819.199951171875,3591350000.0
GC=F,2014-01-13,1250.5999755859375,1252.699951171875,1245.5,1250.9000244140625,1250.9000244140625,46.0
CL=F,2014-01-13,92.83000183105467,92.87999725341795,91.43000030517578,91.8000030517578,91.8000030517578,212208.0
^NYA,2014-01-14,10280.580078125,10346.91015625,10263.6396484375,10343.080078125,10343.080078125,3353270000.0
^IXIC,2014-01-14,4129.60009765625,4183.83984375,4125.81005859375,4183.02001953125,4183.02001953125,2034180000.0
^FTSE,2014-01-14,6757.2001953125,6772.60009765625,6694.10009765625,6766.89990234375,6766.89990234375,568346600.0
^NSEI,2014-01-14,6260.25,6280.35009765625,6234.14990234375,6241.85009765625,6241.85009765625,110200.0
^BSESN,2014-01-14,21115.0,21154.759765625,21009.05078125,21032.880859375,21032.880859375,5600.0
^N225,2014-01-14,15657.2001953125,15661.7099609375,15383.6904296875,15422.400390625,15422.400390625,214500000.0
000001.SS,2014-01-14,2007.156005859375,2027.427978515625,2001.135009765625,2026.842041015625,2026.842041015625,70400.0
^N100,2014-01-14,801.8900146484375,809.8699951171875,799.9099731445312,809.8699951171875,809.8699951171875,208729500.0
^DJI,2014-01-14,16261.990234375,16373.919921875,16260.830078125,16373.8603515625,16373.8603515625,98610000.0
^GSPC,2014-01-14,1821.3599853515625,1839.260009765625,1821.3599853515625,1838.8800048828125,1838.8800048828125,3353270000.0
GC=F,2014-01-14,1251.0,1251.300048828125,1242.0,1245.199951171875,1245.199951171875,37.0
CL=F,2014-01-14,91.51000213623048,92.87999725341795,91.5,92.58999633789062,92.58999633789062,243474.0
^NYA,2014-01-15,10351.0,10393.8896484375,10351.0,10385.3896484375,10385.3896484375,3777800000.0
^IXIC,2014-01-15,4196.52978515625,4218.7900390625,4195.97998046875,4214.8798828125,4214.8798828125,2101870000.0
^FTSE,2014-01-15,6766.89990234375,6825.2001953125,6766.89990234375,6819.89990234375,6819.89990234375,693715800.0
^NSEI,2014-01-15,6265.9501953125,6325.2001953125,6265.2998046875,6320.89990234375,6320.89990234375,145900.0
^BSESN,2014-01-15,21091.4609375,21302.73046875,21091.4609375,21289.490234375,21289.490234375,9400.0
^N225,2014-01-15,15649.0703125,15808.73046875,15636.5703125,15808.73046875,15808.73046875,185800000.0
000001.SS,2014-01-15,2024.22802734375,2027.4090576171875,2010.2039794921875,2023.3480224609373,2023.3480224609373,67400.0
^N100,2014-01-15,812.3699951171875,817.5999755859375,811.2899780273438,817.5900268554688,817.5900268554688,219559300.0
^DJI,2014-01-15,16378.0302734375,16505.279296875,16376.7802734375,16481.939453125,16481.939453125,101130000.0
^GSPC,2014-01-15,1840.52001953125,1850.8399658203125,1840.52001953125,1848.3800048828125,1848.3800048828125,3777800000.0
GC=F,2014-01-15,1243.0999755859375,1243.199951171875,1238.0999755859375,1238.0999755859375,1238.0999755859375,68.0
CL=F,2014-01-15,92.6500015258789,94.63999938964844,92.43000030517578,94.16999816894533,94.16999816894533,263295.0
^NYA,2014-01-16,10374.669921875,10377.7802734375,10342.0595703125,10376.23046875,10376.23046875,3491310000.0
^IXIC,2014-01-16,4209.58984375,4219.27978515625,4204.16015625,4218.68994140625,4218.68994140625,2005850000.0
^FTSE,2014-01-16,6819.89990234375,6831.7001953125,6811.2001953125,6815.39990234375,6815.39990234375,714152700.0
^NSEI,2014-01-16,6341.35009765625,6346.5,6299.85009765625,6318.89990234375,6318.89990234375,153400.0
^BSESN,2014-01-16,21366.91015625,21379.2890625,21199.650390625,21265.1796875,21265.1796875,13400.0
^N225,2014-01-16,15845.150390625,15941.080078125,15710.1396484375,15747.2001953125,15747.2001953125,214200000.0
000001.SS,2014-01-16,2022.5379638671875,2034.70703125,2014.406982421875,2023.7010498046875,2023.7010498046875,72800.0
^N100,2014-01-16,818.2100219726562,818.52001953125,815.27001953125,816.239990234375,816.239990234375,242293500.0
^DJI,2014-01-16,16477.69921875,16477.69921875,16375.5595703125,16417.009765625,16417.009765625,87370000.0
^GSPC,2014-01-16,1847.989990234375,1847.989990234375,1840.300048828125,1845.8900146484373,1845.8900146484373,3491310000.0
GC=F,2014-01-16,1239.300048828125,1242.800048828125,1239.0,1240.0,1240.0,48.0
CL=F,2014-01-16,94.29000091552734,94.63999938964844,93.5999984741211,93.95999908447266,93.95999908447266,165135.0
^NYA,2014-01-17,10379.23046875,10380.3203125,10330.1103515625,10343.4599609375,10343.4599609375,3626120000.0
^IXIC,2014-01-17,4207.81982421875,4217.240234375,4187.31005859375,4197.580078125,4197.580078125,2150370000.0
^FTSE,2014-01-17,6815.39990234375,6840.5,6800.0,6829.2998046875,6829.2998046875,999744600.0
^NSEI,2014-01-17,6306.25,6327.10009765625,6246.35009765625,6261.64990234375,6261.64990234375,167700.0
^BSESN,2014-01-17,21236.650390625,21270.109375,21015.609375,21063.619140625,21063.619140625,12000.0
^N225,2014-01-17,15695.4599609375,15783.3701171875,15621.7998046875,15734.4599609375,15734.4599609375,180100000.0
000001.SS,2014-01-17,2017.52197265625,2017.8680419921875,2001.3299560546875,2004.948974609375,2004.948974609375,67300.0
^N100,2014-01-17,814.8200073242188,818.1599731445312,813.8599853515625,816.6900024414062,816.6900024414062,253989800.0
^DJI,2014-01-17,16408.01953125,16495.259765625,16378.7998046875,16458.560546875,16458.560546875,184970000.0
^GSPC,2014-01-17,1844.22998046875,1846.0400390625,1835.22998046875,1838.699951171875,1838.699951171875,3626120000.0
GC=F,2014-01-17,1239.699951171875,1254.300048828125,1239.699951171875,1251.699951171875,1251.699951171875,101.0
CL=F,2014-01-17,94.16999816894533,94.94000244140624,93.94000244140624,94.37000274658205,94.37000274658205,119887.0
^FTSE,2014-01-20,6829.2998046875,6837.5,6810.60009765625,6836.7001953125,6836.7001953125,424810700.0
^NSEI,2014-01-20,6261.75,6307.4501953125,6243.35009765625,6303.9501953125,6303.9501953125,122100.0
^BSESN,2014-01-20,21083.529296875,21221.369140625,21001.130859375,21205.05078125,21205.05078125,6000.0
^N225,2014-01-20,15724.1396484375,15727.259765625,15574.23046875,15641.6796875,15641.6796875,142200000.0
000001.SS,2014-01-20,2001.89404296875,2005.93798828125,1984.823974609375,1991.2530517578125,1991.2530517578125,56300.0
^N100,2014-01-20,815.6799926757812,817.969970703125,814.8099975585938,817.010009765625,817.010009765625,141005900.0
^NYA,2014-01-21,10343.23046875,10401.76953125,10313.1298828125,10366.009765625,10366.009765625,3782470000.0
^IXIC,2014-01-21,4222.97998046875,4227.93017578125,4193.169921875,4225.759765625,4225.759765625,2034030000.0
^FTSE,2014-01-21,6836.7001953125,6867.39990234375,6822.2998046875,6834.2998046875,6834.2998046875,618281400.0
^NSEI,2014-01-21,6320.14990234375,6330.2998046875,6297.89990234375,6313.7998046875,6313.7998046875,141700.0
^BSESN,2014-01-21,21237.9609375,21302.51953125,21189.19921875,21251.119140625,21251.119140625,9400.0
^N225,2014-01-21,15710.8896484375,15894.6796875,15705.83984375,15795.9599609375,15795.9599609375,154300000.0
000001.SS,2014-01-21,1992.0150146484373,2014.1519775390625,1992.0150146484373,2008.31298828125,2008.31298828125,59800.0
^N100,2014-01-21,817.0499877929688,821.4099731445312,815.510009765625,816.8300170898438,816.8300170898438,211779500.0
^DJI,2014-01-21,16459.26953125,16520.599609375,16316.25,16414.439453125,16414.439453125,111570000.0
^GSPC,2014-01-21,1841.050048828125,1849.31005859375,1832.3800048828125,1843.800048828125,1843.800048828125,3782470000.0
GC=F,2014-01-21,1256.4000244140625,1257.5,1240.0,1242.300048828125,1242.300048828125,224.0
CL=F,2014-01-21,94.0,95.2300033569336,93.43000030517578,94.98999786376952,94.98999786376952,244861.0
^NYA,2014-01-22,10368.1796875,10378.16015625,10344.25,10368.8896484375,10368.8896484375,3374170000.0
^IXIC,2014-01-22,4234.580078125,4246.5498046875,4225.52001953125,4243.0,4243.0,2026910000.0
^FTSE,2014-01-22,6834.2998046875,6864.89990234375,6821.7998046875,6826.2998046875,6826.2998046875,548735700.0
^NSEI,2014-01-22,6309.0498046875,6349.9501953125,6287.4501953125,6338.9501953125,6338.9501953125,137500.0
^BSESN,2014-01-22,21251.650390625,21377.91015625,21168.4296875,21337.669921875,21337.669921875,13400.0
^N225,2014-01-22,15749.009765625,15870.5302734375,15631.41015625,15820.9599609375,15820.9599609375,185300000.0
000001.SS,2014-01-22,2009.968994140625,2052.339111328125,2008.9300537109373,2051.7490234375,2051.7490234375,98900.0
^N100,2014-01-22,819.3599853515625,821.22998046875,815.2999877929688,818.3800048828125,818.3800048828125,199904500.0
^DJI,2014-01-22,16420.48046875,16453.490234375,16332.98046875,16373.33984375,16373.33984375,87470000.0
^GSPC,2014-01-22,1844.7099609375,1846.8699951171875,1840.8800048828125,1844.8599853515625,1844.8599853515625,3374170000.0
GC=F,2014-01-22,1241.699951171875,1242.0,1239.0,1239.0,1239.0,58.0
CL=F,2014-01-22,95.1999969482422,96.88999938964844,95.12000274658205,96.7300033569336,96.7300033569336,252349.0
^NYA,2014-01-23,10331.75,10331.75,10228.7900390625,10269.3896484375,10269.3896484375,3972250000.0
^IXIC,2014-01-23,4224.35986328125,4224.43994140625,4192.27978515625,4218.8798828125,4218.8798828125,2191980000.0
^FTSE,2014-01-23,6826.2998046875,6837.2001953125,6760.60009765625,6773.2998046875,6773.2998046875,668664300.0
^NSEI,2014-01-23,6325.9501953125,6355.60009765625,6316.39990234375,6345.64990234375,6345.64990234375,120100.0
^BSESN,2014-01-23,21319.689453125,21409.66015625,21264.7109375,21373.66015625,21373.66015625,6500.0
^N225,2014-01-23,15900.6298828125,15958.580078125,15690.4501953125,15695.8896484375,15695.8896484375,206900000.0
000001.SS,2014-01-23,2048.3310546875,2052.528076171875,2039.052001953125,2042.1800537109373,2042.1800537109373,84200.0
^N100,2014-01-23,817.1599731445312,820.719970703125,809.3200073242188,811.0499877929688,811.0499877929688,228554900.0
^DJI,2014-01-23,16371.990234375,16372.9599609375,16140.580078125,16197.349609375,16197.349609375,100540000.0
^GSPC,2014-01-23,1842.2900390625,1842.2900390625,1820.06005859375,1828.4599609375,1828.4599609375,3972250000.0
GC=F,2014-01-23,1235.199951171875,1264.199951171875,1235.199951171875,1262.5999755859375,1262.5999755859375,40.0
CL=F,2014-01-23,96.69000244140624,97.83999633789062,96.41000366210938,97.31999969482422,97.31999969482422,274078.0
^NYA,2014-01-24,10222.080078125,10222.080078125,10034.4404296875,10034.4404296875,10034.4404296875,4618450000.0
^IXIC,2014-01-24,4194.97021484375,4197.93017578125,4128.169921875,4128.169921875,4128.169921875,2489470000.0
^FTSE,2014-01-24,6773.2998046875,6784.39990234375,6654.89990234375,6663.7001953125,6663.7001953125,844748200.0
^NSEI,2014-01-24,6301.64990234375,6331.4501953125,6263.89990234375,6266.75,6266.75,160300.0
^BSESN,2014-01-24,21289.150390625,21333.66015625,21123.990234375,21133.560546875,21133.560546875,10800.0
^N225,2014-01-24,15473.5703125,15485.01953125,15288.3203125,15391.5595703125,15391.5595703125,221000000.0
000001.SS,2014-01-24,2037.6669921875,2060.986083984375,2034.4530029296875,2054.39208984375,2054.39208984375,92900.0
^N100,2014-01-24,811.75,812.6599731445312,789.72998046875,790.5800170898438,790.5800170898438,317515500.0
^DJI,2014-01-24,16203.2900390625,16203.2900390625,15879.1103515625,15879.1103515625,15879.1103515625,141450000.0
^GSPC,2014-01-24,1826.9599609375,1826.9599609375,1790.2900390625,1790.2900390625,1790.2900390625,4618450000.0
GC=F,2014-01-24,1258.300048828125,1269.4000244140625,1258.300048828125,1264.5,1264.5,38.0
CL=F,2014-01-24,97.37000274658205,97.8000030517578,96.25,96.63999938964844,96.63999938964844,239673.0
^NYA,2014-01-27,10043.6904296875,10065.2998046875,9935.5498046875,9981.349609375,9981.349609375,4045200000.0
^IXIC,2014-01-27,4132.22021484375,4136.4599609375,4052.6298828125,4083.610107421875,4083.610107421875,2398280000.0
^FTSE,2014-01-27,6663.7001953125,6665.39990234375,6539.2998046875,6550.7001953125,6550.7001953125,985294600.0
^NSEI,2014-01-27,6186.2998046875,6188.5498046875,6130.25,6135.85009765625,6135.85009765625,190400.0
^BSESN,2014-01-27,20899.029296875,20899.029296875,20688.029296875,20707.44921875,20707.44921875,10100.0
^N225,2014-01-27,15091.4501953125,15109.6796875,14933.5498046875,15005.73046875,15005.73046875,223900000.0
000001.SS,2014-01-27,2044.27197265625,2044.845947265625,2029.6259765625,2033.300048828125,2033.300048828125,88800.0
^N100,2014-01-27,790.6300048828125,792.1199951171875,784.77001953125,785.9500122070312,785.9500122070312,258105700.0
^DJI,2014-01-27,15879.0498046875,15942.76953125,15783.5498046875,15837.8798828125,15837.8798828125,127540000.0
^GSPC,2014-01-27,1791.030029296875,1795.97998046875,1772.8800048828125,1781.56005859375,1781.56005859375,4045200000.0
GC=F,2014-01-27,1259.800048828125,1264.4000244140625,1254.4000244140625,1263.5999755859375,1263.5999755859375,92.0
CL=F,2014-01-27,96.9000015258789,97.18000030517578,95.20999908447266,95.72000122070312,95.72000122070312,235110.0
^NYA,2014-01-28,9981.400390625,10075.6103515625,9981.400390625,10066.83984375,10066.83984375,3437830000.0
^IXIC,2014-01-28,4067.860107421875,4099.81005859375,4067.68994140625,4097.9599609375,4097.9599609375,2091180000.0
^FTSE,2014-01-28,6550.7001953125,6590.7001953125,6550.7001953125,6572.2998046875,6572.2998046875,675704400.0
^NSEI,2014-01-28,6131.85009765625,6163.60009765625,6085.9501953125,6126.25,6126.25,184100.0
^BSESN,2014-01-28,20721.169921875,20795.349609375,20554.279296875,20683.509765625,20683.509765625,8200.0
^N225,2014-01-28,15038.6396484375,15088.1201171875,14952.830078125,14980.16015625,14980.16015625,183100000.0
000001.SS,2014-01-28,2036.4019775390625,2047.1290283203125,2026.987060546875,2038.512939453125,2038.512939453125,72500.0
^N100,2014-01-28,789.9600219726562,793.8400268554688,786.9400024414062,791.9400024414062,791.9400024414062,239657800.0
^DJI,2014-01-28,15840.83984375,15945.8896484375,15840.83984375,15928.5595703125,15928.5595703125,89110000.0
^GSPC,2014-01-28,1783.0,1793.8699951171875,1779.489990234375,1792.5,1792.5,3437830000.0
GC=F,2014-01-28,1257.9000244140625,1258.4000244140625,1251.0,1251.0,1251.0,20.0
CL=F,2014-01-28,95.66000366210938,97.66000366210938,95.62999725341795,97.41000366210938,97.41000366210938,206490.0
^NYA,2014-01-29,10003.08984375,10027.7998046875,9944.7001953125,9962.919921875,9962.919921875,3964020000.0
^IXIC,2014-01-29,4060.610107421875,4091.27001953125,4044.760009765625,4051.429931640625,4051.429931640625,2231850000.0
^FTSE,2014-01-29,6572.2998046875,6645.2001953125,6482.7001953125,6544.2998046875,6544.2998046875,990211400.0
^NSEI,2014-01-29,6161.0,6170.4501953125,6109.7998046875,6120.25,6120.25,146700.0
^BSESN,2014-01-29,20784.0390625,20828.6796875,20613.619140625,20647.30078125,20647.30078125,7800.0
^N225,2014-01-29,15164.33984375,15383.91015625,15159.919921875,15383.91015625,15383.91015625,164800000.0
000001.SS,2014-01-29,2042.176025390625,2051.5830078125,2039.77099609375,2049.9140625,2049.9140625,73900.0
^N100,2014-01-29,798.5800170898438,802.4500122070312,778.6300048828125,787.0399780273438,787.0399780273438,288948500.0
^DJI,2014-01-29,15927.080078125,15927.080078125,15708.98046875,15738.7900390625,15738.7900390625,109590000.0
^GSPC,2014-01-29,1790.1500244140625,1790.1500244140625,1770.449951171875,1774.199951171875,1774.199951171875,3964020000.0
GC=F,2014-01-29,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,1262.199951171875,137028.0
CL=F,2014-01-29,97.16999816894533,97.75,96.31999969482422,97.36000061035156,97.36000061035156,200486.0
^NYA,2014-01-30,10014.419921875,10071.23046875,9995.4296875,10048.6904296875,10048.6904296875,3547510000.0
^IXIC,2014-01-30,4098.81005859375,4135.83984375,4094.169921875,4123.1298828125,4123.1298828125,2168410000.0
^FTSE,2014-01-30,6544.2998046875,6573.89990234375,6503.2998046875,6538.5,6538.5,755894300.0
^NSEI,2014-01-30,6067.0,6082.85009765625,6027.25,6073.7001953125,6073.7001953125,208100.0
^BSESN,2014-01-30,20491.740234375,20528.41015625,20343.779296875,20498.25,20498.25,12600.0
^N225,2014-01-30,15112.7001953125,15112.7001953125,14853.830078125,15007.0595703125,15007.0595703125,221200000.0
000001.SS,2014-01-30,2045.9310302734373,2045.9310302734373,2031.4659423828125,2033.0830078125,2033.0830078125,62600.0
^N100,2014-01-30,786.780029296875,792.3699951171875,780.7000122070312,789.1799926757812,789.1799926757812,244801300.0
^DJI,2014-01-30,15743.0302734375,15907.5302734375,15733.26953125,15848.6103515625,15848.6103515625,92100000.0
^GSPC,2014-01-30,1777.1700439453125,1798.77001953125,1777.1700439453125,1794.18994140625,1794.18994140625,3547510000.0
GC=F,2014-01-30,1267.0,1267.699951171875,1237.5,1242.199951171875,1242.199951171875,45276.0
CL=F,2014-01-30,97.41999816894533,98.58999633789062,97.33000183105467,98.2300033569336,98.2300033569336,199420.0
^NYA,2014-01-31,9962.400390625,10028.490234375,9908.0302734375,9967.650390625,9967.650390625,4059690000.0
^IXIC,2014-01-31,4068.6298828125,4124.919921875,4067.610107421875,4103.8798828125,4103.8798828125,2300570000.0
^FTSE,2014-01-31,6538.5,6548.5,6421.2998046875,6510.39990234375,6510.39990234375,751205000.0
^NSEI,2014-01-31,6082.75,6097.85009765625,6067.35009765625,6089.5,6089.5,146700.0
